,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine
47002,2011-10-16,6.9,19.9,0.0,6.0,11.3
47003,2011-10-17,1.0,21.0,0.0,7.2,12.4
47004,2011-10-18,1.4,22.1,0.0,6.2,11.5
47005,2011-10-19,3.4,25.5,0.0,4.4,12.0
47006,2011-10-20,4.4,26.5,0.0,6.0,12.5
47007,2011-10-21,5.2,27.6,0.0,6.2,12.1
47008,2011-10-22,7.1,26.8,0.0,,5.0
47009,2011-10-23,8.4,29.3,0.0,4.8,11.6
47010,2011-10-24,9.5,30.0,0.0,7.2,9.2
47011,2011-10-25,11.1,13.9,4.4,8.4,3.5
47012,2011-10-26,8.1,13.9,4.0,0.4,0.0
47013,2011-10-27,7.3,18.8,0.0,0.7,3.4
47014,2011-10-28,10.0,24.5,0.0,4.2,4.3
47015,2011-10-29,12.7,24.1,0.6,5.5,
47016,2011-10-30,6.8,20.6,3.2,,
47017,2011-10-31,2.3,23.2,0.0,,
47018,2011-11-01,8.0,24.9,0.0,,11.5
47019,2011-11-02,7.6,22.4,0.0,5.8,6.4
47020,2011-11-03,11.2,21.9,0.0,3.2,6.1
47021,2011-11-04,4.7,25.8,0.0,4.4,11.6
47022,2011-11-05,4.5,29.6,0.0,5.6,11.0
47023,2011-11-06,10.1,30.5,0.0,6.6,9.0
47024,2011-11-07,15.6,29.1,0.0,6.0,8.6
47025,2011-11-08,13.5,28.8,0.6,5.6,3.8
47026,2011-11-09,13.9,29.1,14.6,3.4,8.8
47027,2011-11-10,15.4,22.0,9.0,6.4,9.0
47028,2011-11-11,5.3,23.6,1.2,5.8,10.7
47029,2011-11-12,9.4,26.7,0.0,3.6,10.3
47030,2011-11-13,8.2,26.7,0.0,5.8,9.8
47031,2011-11-14,13.1,30.7,0.0,5.2,11.5
47032,2011-11-15,8.3,29.5,0.0,9.0,
47033,2011-11-16,8.0,21.6,0.0,,1.9
47034,2011-11-17,9.8,25.3,0.0,4.0,
47035,2011-11-18,10.3,30.4,0.0,,11.7
47036,2011-11-19,11.8,32.7,0.0,6.2,11.7
47037,2011-11-20,17.5,19.5,1.8,8.4,2.1
47038,2011-11-21,4.7,24.3,2.8,2.2,7.4
47039,2011-11-22,7.9,19.6,0.0,4.6,1.9
47040,2011-11-23,8.9,21.7,5.0,2.4,6.2
47041,2011-11-24,9.2,18.8,0.0,4.4,2.4
47042,2011-11-25,10.2,16.2,6.6,4.4,0.4
47043,2011-11-26,12.7,25.6,43.4,4.4,6.7
47044,2011-11-27,12.5,25.3,1.6,5.6,11.0
47045,2011-11-28,8.3,28.6,0.0,6.0,9.7
47046,2011-11-29,14.8,31.4,0.0,5.0,7.5
47047,2011-11-30,15.3,21.0,26.6,9.0,2.0
47048,2011-12-01,5.4,20.9,13.8,3.0,10.0
47049,2011-12-02,9.3,19.9,0.0,5.2,7.4
47050,2011-12-03,7.7,24.2,0.0,4.8,13.2
47051,2011-12-04,10.1,21.1,2.6,6.0,10.3
47052,2011-12-05,3.3,19.0,0.0,7.6,9.8
47053,2011-12-06,4.0,18.2,0.0,5.8,7.7
47054,2011-12-07,6.1,21.3,0.0,4.0,11.6
47055,2011-12-08,11.7,22.2,0.0,5.0,8.6
47056,2011-12-09,7.5,24.7,0.0,4.0,10.9
47057,2011-12-10,11.7,25.9,0.0,6.0,10.4
47058,2011-12-11,13.1,24.0,4.6,5.8,3.2
47059,2011-12-12,11.6,23.8,15.2,5.4,6.4
47060,2011-12-13,11.2,21.4,0.6,3.8,
47061,2011-12-14,5.2,21.0,0.0,,8.6
47062,2011-12-15,11.1,23.7,0.0,,7.9
47063,2011-12-16,10.9,22.1,0.0,11.6,
47064,2011-12-17,12.8,24.7,0.0,,
47065,2011-12-18,10.4,23.8,0.0,,
47066,2011-12-19,14.6,22.3,8.2,14.6,1.8
47067,2011-12-20,12.6,24.9,1.6,,
47068,2011-12-21,14.1,21.9,,,
47069,2011-12-22,14.4,25.1,16.8,8.4,
47070,2011-12-23,12.2,27.8,0.6,,
47071,2011-12-24,12.3,28.7,0.0,,
47072,2011-12-25,11.1,28.8,0.0,,
47073,2011-12-26,14.2,24.4,0.0,,
47074,2011-12-27,12.1,24.0,0.0,,
47075,2011-12-28,12.6,23.0,0.0,,
47076,2011-12-29,10.1,26.3,0.0,,
47077,2011-12-30,9.6,24.2,0.0,,
47078,2011-12-31,7.2,27.4,0.0,,
47079,2012-01-01,11.1,31.4,0.0,,
47080,2012-01-02,12.7,33.5,0.0,,
47081,2012-01-03,16.2,34.7,0.0,,
47082,2012-01-04,16.5,30.1,0.0,,
47083,2012-01-05,13.9,29.6,0.0,,
47084,2012-01-06,14.4,24.5,0.0,,
47085,2012-01-07,7.1,30.2,0.0,,
47086,2012-01-08,15.8,26.6,3.8,,
47087,2012-01-09,15.6,22.9,1.2,,
47088,2012-01-10,8.7,24.1,0.0,,9.9
47089,2012-01-11,12.4,18.6,0.0,6.4,10.2
47090,2012-01-12,1.6,22.7,0.4,6.4,
47091,2012-01-13,4.8,27.5,0.0,,
47092,2012-01-14,14.3,24.6,0.0,,
47093,2012-01-15,12.2,20.8,0.0,,
47094,2012-01-16,11.6,26.3,0.0,,
47095,2012-01-17,10.4,29.4,0.0,,
47096,2012-01-18,10.1,32.5,0.0,,
47097,2012-01-19,13.4,31.8,0.0,,
47098,2012-01-20,11.4,33.6,0.0,,
47099,2012-01-21,14.6,28.3,24.2,,
47100,2012-01-22,14.5,23.7,0.2,,
47101,2012-01-23,13.8,22.6,0.0,,
47102,2012-01-24,8.7,27.8,0.2,,
47103,2012-01-25,13.2,25.3,0.0,,
47104,2012-01-26,16.4,27.3,0.0,,
47105,2012-01-27,15.6,25.0,0.0,,
47106,2012-01-28,15.0,30.6,0.0,,
47107,2012-01-29,12.3,30.5,0.0,,
47108,2012-01-30,18.8,27.8,16.2,,
47109,2012-01-31,14.2,27.7,0.6,,
47110,2012-02-01,12.9,19.4,0.0,,
47111,2012-02-02,10.9,17.4,0.0,,
47112,2012-02-03,12.7,17.4,24.2,,
47113,2012-02-04,14.0,27.8,11.2,,
47114,2012-02-05,11.6,30.0,0.2,,
47115,2012-02-06,15.4,26.5,0.0,,
47116,2012-02-07,14.2,22.0,0.0,,
47117,2012-02-08,15.3,22.3,0.0,,
47118,2012-02-09,14.8,23.2,0.0,,
47119,2012-02-10,14.5,26.1,7.6,2.6,7.0
47120,2012-02-11,8.9,24.0,2.8,4.4,6.0
47121,2012-02-12,9.5,26.1,0.6,3.2,10.0
47122,2012-02-13,9.7,26.9,0.0,7.8,9.0
47123,2012-02-14,14.8,25.7,0.0,4.8,6.0
47124,2012-02-15,9.3,26.9,4.0,8.8,8.7
47125,2012-02-16,10.5,28.6,0.0,5.5,8.4
47126,2012-02-17,11.4,27.9,1.0,3.8,5.0
47127,2012-02-18,10.1,27.6,20.2,11.4,8.4
47128,2012-02-19,14.8,28.1,3.6,5.1,7.0
47129,2012-02-20,12.6,25.7,7.8,3.8,1.5
47130,2012-02-21,12.5,24.7,6.8,0.5,9.0
47131,2012-02-22,12.9,24.6,0.0,9.4,6.8
47132,2012-02-23,9.6,27.9,0.0,2.4,10.1
47133,2012-02-24,11.7,30.2,0.0,8.3,12.0
47134,2012-02-25,10.1,31.3,0.0,6.5,9.6
47135,2012-02-26,15.9,24.8,0.0,6.8,2.0
47136,2012-02-27,18.3,21.6,4.4,0.4,0.1
47137,2012-02-28,19.0,21.2,5.2,1.4,0.0
47138,2012-02-29,16.5,19.9,26.8,1.8,0.0
47139,2012-03-01,13.7,21.2,58.8,,0.0
47140,2012-03-02,13.1,16.6,30.6,1.6,
47141,2012-03-03,12.9,16.6,1.0,1.0,0.0
47142,2012-03-04,14.0,21.8,62.4,,2.0
47143,2012-03-05,9.1,24.7,5.6,0.2,8.9
47144,2012-03-06,13.5,22.5,1.0,8.8,4.5
47145,2012-03-07,7.6,17.9,2.8,0.4,1.7
47146,2012-03-08,10.6,19.3,0.2,6.4,1.1
47147,2012-03-09,9.2,24.1,2.8,0.2,8.0
47148,2012-03-10,7.9,25.1,0.0,4.4,10.5
47149,2012-03-11,13.4,24.1,0.0,6.8,9.0
47150,2012-03-12,12.0,22.8,0.0,3.4,4.0
47151,2012-03-13,11.4,26.2,0.0,3.4,10.0
47152,2012-03-14,11.9,27.2,0.0,4.8,9.6
47153,2012-03-15,12.1,27.0,0.0,4.8,10.1
47154,2012-03-16,12.2,26.1,0.0,5.4,4.0
47155,2012-03-17,14.4,24.1,3.4,2.8,7.2
47156,2012-03-18,7.4,21.0,8.6,4.6,8.8
47157,2012-03-19,10.3,20.9,0.0,7.4,4.5
47158,2012-03-20,8.0,23.8,0.6,1.4,8.5
47159,2012-03-21,7.6,26.1,0.0,3.8,9.5
47160,2012-03-22,10.7,19.4,0.0,6.8,3.0
47161,2012-03-23,8.5,17.2,0.0,2.2,8.7
47162,2012-03-24,6.3,17.9,0.0,6.0,10.8
47163,2012-03-25,2.2,19.9,0.0,4.4,10.1
47164,2012-03-26,9.1,22.6,0.0,3.0,10.0
47165,2012-03-27,9.3,19.4,0.0,3.4,2.3
47166,2012-03-28,13.2,18.6,15.4,1.4,1.3
47167,2012-03-29,6.1,23.6,0.2,2.2,8.4
47168,2012-03-30,7.1,23.7,0.0,3.8,10.7
47169,2012-03-31,6.9,24.7,0.0,2.2,10.0
47170,2012-04-01,8.4,24.6,0.0,4.2,4.6
47171,2012-04-02,8.3,23.3,0.1,3.5,7.0
47172,2012-04-03,7.7,26.3,0.0,2.6,8.4
47173,2012-04-04,10.7,26.4,0.0,3.0,7.6
47174,2012-04-05,12.9,24.8,0.0,4.0,4.3
47175,2012-04-06,12.0,25.4,0.0,1.8,9.3
47176,2012-04-07,11.7,21.6,0.0,2.6,9.6
47177,2012-04-08,8.4,21.1,0.0,4.6,6.3
47178,2012-04-09,0.9,18.1,0.0,4.6,9.0
47179,2012-04-10,0.6,14.5,0.8,5.0,10.0
47180,2012-04-11,2.1,18.3,0.0,4.6,9.3
47181,2012-04-12,-0.2,20.0,0.0,3.4,9.7
47182,2012-04-13,1.7,21.6,0.0,3.4,9.0
47183,2012-04-14,2.1,17.0,0.0,2.8,1.1
47184,2012-04-15,3.7,22.4,0.0,1.0,8.5
47185,2012-04-16,4.6,23.5,0.0,2.6,9.0
47186,2012-04-17,5.3,20.8,0.0,2.6,7.9
47187,2012-04-18,12.0,20.3,1.6,3.0,0.5
47188,2012-04-19,14.1,22.6,12.2,1.2,3.0
47189,2012-04-20,10.8,20.0,0.2,1.8,0.8
47190,2012-04-21,11.1,21.4,0.0,1.6,3.0
47191,2012-04-22,9.6,18.4,0.0,1.2,2.4
47192,2012-04-23,5.7,21.2,0.4,1.4,2.6
47193,2012-04-24,6.2,11.7,1.2,1.8,1.5
47194,2012-04-25,5.5,13.6,0.4,2.6,6.9
47195,2012-04-26,2.5,17.0,0.0,2.6,6.0
47196,2012-04-27,2.9,18.1,0.0,1.6,8.0
47197,2012-04-28,3.9,19.4,0.0,3.2,6.6
47198,2012-04-29,2.0,17.7,0.0,2.0,7.2
47199,2012-04-30,-0.4,15.6,0.0,2.6,4.2
47200,2012-05-01,0.5,18.7,0.0,0.4,7.2
47201,2012-05-02,1.8,13.4,0.0,2.6,1.2
47202,2012-05-03,7.8,15.1,1.6,0.4,8.0
47203,2012-05-04,-2.8,15.7,0.0,3.2,9.0
47204,2012-05-05,-1.7,16.3,0.0,2.0,6.8
47205,2012-05-06,-1.1,14.1,0.0,1.8,5.0
47206,2012-05-07,-0.9,11.9,0.0,1.6,1.1
47207,2012-05-08,-0.8,18.2,0.0,0.8,7.8
47208,2012-05-09,0.0,21.6,0.0,2.2,8.3
47209,2012-05-10,2.3,22.2,0.0,2.8,9.5
47210,2012-05-11,7.7,20.8,0.4,3.6,9.9
47211,2012-05-12,0.1,14.4,0.0,4.6,9.0
47212,2012-05-13,5.0,12.6,0.0,2.8,7.0
47213,2012-05-14,-4.7,14.0,0.0,2.0,9.7
47214,2012-05-15,-4.9,15.8,0.0,2.6,8.0
47215,2012-05-16,-3.4,15.2,0.0,1.2,7.6
47216,2012-05-17,-1.2,15.3,0.0,1.0,6.2
47217,2012-05-18,-4.4,16.4,0.0,2.2,7.1
47218,2012-05-19,-5.0,16.7,0.0,,7.8
47219,2012-05-20,-0.6,16.1,0.0,2.2,4.8
47220,2012-05-21,1.3,15.9,0.0,0.8,8.0
47221,2012-05-22,-4.0,15.9,0.0,2.4,8.5
47222,2012-05-23,-2.1,17.1,0.0,2.0,8.0
47223,2012-05-24,-1.5,14.0,0.0,3.2,2.2
47224,2012-05-25,6.7,9.8,16.2,2.0,3.1
47225,2012-05-26,4.1,12.3,15.0,,7.3
47226,2012-05-27,0.6,14.5,0.0,,7.8
47227,2012-05-28,-2.4,13.9,0.0,0.8,7.3
47228,2012-05-29,-2.6,15.7,0.0,1.2,7.6
47229,2012-05-30,-3.1,14.7,0.0,1.6,6.4
47230,2012-05-31,1.9,15.7,0.0,0.8,8.5
47231,2012-06-01,0.1,12.9,0.0,1.4,0.4
47232,2012-06-02,5.5,9.9,1.0,1.0,0.0
47233,2012-06-03,7.7,14.8,17.6,0.8,4.1
47234,2012-06-04,0.2,14.5,0.0,0.0,3.9
47235,2012-06-05,4.1,10.8,14.6,0.2,0.5
47236,2012-06-06,4.2,12.2,5.2,0.4,7.6
47237,2012-06-07,-3.5,12.1,0.0,1.6,8.0
47238,2012-06-08,-5.4,12.4,,3.4,7.7
47239,2012-06-09,-4.2,13.5,0.0,0.8,7.6
47240,2012-06-10,-4.2,13.5,0.2,1.2,5.5
47241,2012-06-11,-2.6,13.4,0.2,0.8,3.8
47242,2012-06-12,1.9,13.9,0.0,1.6,3.0
47243,2012-06-13,2.1,15.7,0.0,0.6,5.7
47244,2012-06-14,4.4,14.8,0.0,1.6,3.4
47245,2012-06-15,4.7,16.3,0.0,1.0,6.7
47246,2012-06-16,1.3,9.4,0.0,2.4,0.5
47247,2012-06-17,4.0,12.4,0.8,0.0,2.3
47248,2012-06-18,0.1,13.0,0.0,2.8,8.2
47249,2012-06-19,-1.1,14.8,0.0,2.6,8.5
47250,2012-06-20,-6.3,11.0,0.0,,5.0
47251,2012-06-21,-1.3,14.3,0.0,3.0,5.9
47252,2012-06-22,7.1,11.2,7.0,3.4,4.5
47253,2012-06-23,-1.5,10.6,0.2,,8.0
47254,2012-06-24,-1.7,14.0,0.0,,8.2
47255,2012-06-25,-2.4,14.8,0.0,2.8,6.2
47256,2012-06-26,-0.9,9.3,0.0,1.0,0.1
47257,2012-06-27,1.7,11.4,0.0,0.8,1.4
47258,2012-06-28,-1.5,14.5,0.2,0.4,3.8
47259,2012-06-29,2.7,14.5,0.0,0.8,2.3
47260,2012-06-30,3.8,12.0,0.8,0.4,5.2
47261,2012-07-01,0.7,10.5,0.0,2.0,3.4
47262,2012-07-02,-2.3,12.5,0.4,1.4,7.5
47263,2012-07-03,-5.8,12.0,0.0,1.4,7.6
47264,2012-07-04,-6.1,11.5,0.0,1.2,7.5
47265,2012-07-05,-4.6,11.1,0.0,1.8,4.9
47266,2012-07-06,-4.4,12.4,0.0,1.4,7.4
47267,2012-07-07,-6.0,12.7,0.0,,7.2
47268,2012-07-08,-5.4,13.2,0.0,,7.6
47269,2012-07-09,-4.8,14.5,0.0,1.2,7.6
47270,2012-07-10,-3.6,10.3,0.0,1.6,
47271,2012-07-11,4.7,13.4,22.4,,
47272,2012-07-12,1.1,13.1,0.0,2.4,0.2
47273,2012-07-13,7.1,16.6,6.8,0.2,7.5
47274,2012-07-14,6.4,13.7,0.0,,5.0
47275,2012-07-15,4.4,10.5,2.2,2.8,7.2
47276,2012-07-16,4.1,13.7,0.0,2.0,4.0
47277,2012-07-17,3.3,14.0,0.0,0.2,5.5
47278,2012-07-18,2.7,13.6,0.0,1.4,7.4
47279,2012-07-19,-4.2,12.8,0.0,2.2,8.0
47280,2012-07-20,-5.4,15.2,0.0,1.8,8.2
47281,2012-07-21,-4.0,14.1,0.0,,8.3
47282,2012-07-22,-0.9,12.5,0.0,,4.8
47283,2012-07-23,0.9,14.2,0.0,1.4,7.7
47284,2012-07-24,-2.4,13.2,0.0,1.8,6.2
47285,2012-07-25,-1.5,14.3,0.0,1.0,4.8
47286,2012-07-26,1.9,15.0,3.0,2.0,4.0
47287,2012-07-27,-1.9,11.7,0.0,1.2,4.1
47288,2012-07-28,-1.1,13.9,0.1,1.3,6.7
47289,2012-07-29,-1.5,12.6,0.0,1.8,5.2
47290,2012-07-30,-4.9,12.2,0.0,1.0,7.9
47291,2012-07-31,0.0,11.6,0.0,2.6,8.0
47292,2012-08-01,2.4,11.7,0.0,2.0,7.5
47293,2012-08-02,-6.6,12.5,0.0,2.0,6.2
47294,2012-08-03,-0.4,13.4,0.0,2.0,5.0
47295,2012-08-04,0.3,14.4,0.0,2.2,5.0
47296,2012-08-05,0.6,15.0,2.0,2.2,6.3
47297,2012-08-06,4.7,11.0,1.2,3.4,8.9
47298,2012-08-07,-5.1,13.4,0.0,2.6,8.9
47299,2012-08-08,-1.2,15.4,0.0,2.2,8.8
47300,2012-08-09,5.7,12.7,0.0,4.2,8.0
47301,2012-08-10,-3.3,12.6,0.0,3.8,10.0
47302,2012-08-11,1.4,13.9,0.0,4.9,10.6
47303,2012-08-12,4.1,14.5,0.0,3.7,9.2
47304,2012-08-13,-3.6,15.0,0.0,3.2,7.1
47305,2012-08-14,-4.7,13.3,0.2,1.2,2.0
47306,2012-08-15,-2.4,17.2,0.0,3.4,7.6
47307,2012-08-16,-2.6,14.4,0.0,2.6,3.9
47308,2012-08-17,0.7,9.6,3.2,1.8,1.9
47309,2012-08-18,2.1,12.2,12.4,2.2,6.7
47310,2012-08-19,-2.9,13.4,0.0,2.4,7.3
47311,2012-08-20,-2.6,12.0,0.0,2.2,8.1
47312,2012-08-21,-2.6,14.6,0.0,2.0,8.3
47313,2012-08-22,-2.7,19.4,0.0,2.8,6.0
47314,2012-08-23,4.5,12.8,4.2,1.2,0.0
47315,2012-08-24,3.3,9.2,15.0,1.2,3.5
47316,2012-08-25,2.3,12.3,2.0,,
47317,2012-08-26,2.7,14.3,0.0,,9.0
47318,2012-08-27,-4.8,14.6,0.0,4.1,9.0
47319,2012-08-28,-5.6,15.6,0.2,2.0,4.0
47320,2012-08-29,-2.5,16.6,0.0,2.2,3.9
47321,2012-08-30,2.1,12.9,0.0,2.6,8.0
47322,2012-08-31,1.4,11.1,0.0,5.0,7.6
47323,2012-09-01,-6.8,14.5,5.8,,8.6
47324,2012-09-02,-5.0,16.8,0.0,3.3,10.3
47325,2012-09-03,-4.2,20.1,0.0,3.2,8.6
47326,2012-09-04,-1.3,20.7,0.0,2.8,9.3
47327,2012-09-05,-1.8,22.7,0.0,5.2,7.8
47328,2012-09-06,8.2,17.1,1.2,7.2,7.0
47329,2012-09-07,7.0,11.3,0.0,5.8,
47330,2012-09-08,6.2,14.5,0.6,,9.0
47331,2012-09-09,0.0,18.3,0.0,,10.1
47332,2012-09-10,-2.2,19.6,0.0,,10.0
47333,2012-09-11,-2.0,18.5,0.0,3.6,8.6
47334,2012-09-12,-0.1,20.3,0.0,3.2,7.5
47335,2012-09-13,1.7,13.8,0.0,4.0,3.0
47336,2012-09-14,-2.4,15.2,3.6,1.4,9.5
47337,2012-09-15,-3.9,17.6,0.0,,8.5
47338,2012-09-16,1.0,18.2,0.0,,5.0
47339,2012-09-17,5.0,17.5,0.0,3.8,3.1
47340,2012-09-18,5.5,19.9,0.0,2.4,7.0
47341,2012-09-19,2.3,18.1,2.4,3.0,7.0
47342,2012-09-20,7.9,20.5,0.0,3.0,7.0
47343,2012-09-21,4.9,19.6,2.2,3.4,11.0
47344,2012-09-22,0.1,20.2,0.0,4.6,11.0
47345,2012-09-23,0.1,22.3,0.0,,10.5
47346,2012-09-24,-1.3,16.4,0.0,8.0,11.0
47347,2012-09-25,-2.9,18.3,0.0,5.6,10.1
47348,2012-09-26,8.4,20.3,0.0,4.0,8.1
47349,2012-09-27,3.3,23.3,0.0,4.0,4.0
47350,2012-09-28,10.3,18.0,1.0,4.8,0.0
47351,2012-09-29,8.1,12.4,23.8,2.6,11.1
47352,2012-09-30,3.1,13.9,1.0,6.4,
47353,2012-10-01,-2.2,18.2,0.0,,9.2
47354,2012-10-02,-0.4,21.3,0.0,6.0,10.1
47355,2012-10-03,-0.1,24.1,0.0,3.8,10.8
47356,2012-10-04,3.0,25.0,0.0,4.4,10.7
47357,2012-10-05,5.8,27.3,0.0,9.0,10.1
47358,2012-10-06,11.1,14.6,0.0,10.0,0.2
47359,2012-10-07,0.1,17.4,5.8,0.0,9.0
47360,2012-10-08,4.5,16.5,0.0,5.0,4.2
47361,2012-10-09,3.2,16.2,0.0,3.2,4.1
47362,2012-10-10,-0.2,17.8,0.0,2.4,9.0
47363,2012-10-11,5.2,8.6,23.6,4.6,
47364,2012-10-12,2.4,14.9,33.0,,
47365,2012-10-13,0.2,15.0,0.0,,
47366,2012-10-14,1.6,18.6,2.8,,9.0
47367,2012-10-15,1.7,23.7,0.0,1.4,7.0
47368,2012-10-16,6.9,24.6,0.0,6.2,8.0
47369,2012-10-17,9.2,21.7,0.0,8.6,10.9
47370,2012-10-18,4.3,22.0,0.0,7.6,9.1
47371,2012-10-19,4.5,26.1,0.0,3.4,11.0
47372,2012-10-20,5.6,25.9,0.0,,11.0
47373,2012-10-21,4.6,22.0,0.0,9.2,10.9
47374,2012-10-22,2.6,15.9,0.0,10.6,10.5
47375,2012-10-23,-0.2,19.6,0.0,7.0,10.0
47376,2012-10-24,0.4,22.9,0.0,4.0,
47377,2012-10-25,4.7,26.7,0.0,,
47378,2012-10-26,3.6,20.9,0.0,,
47379,2012-10-27,1.3,19.5,0.0,,11.0
47380,2012-10-28,3.1,20.9,0.0,8.8,10.9
47381,2012-10-29,6.0,23.5,0.0,5.2,10.0
47382,2012-10-30,6.0,26.1,0.0,5.2,9.7
47383,2012-10-31,5.5,28.8,1.6,5.6,11.0
47384,2012-11-01,8.6,23.8,0.0,6.4,5.0
47385,2012-11-02,1.0,21.6,0.0,5.8,9.0
47386,2012-11-03,8.2,18.6,0.0,6.0,1.1
47387,2012-11-04,6.1,25.4,0.0,2.6,10.8
47388,2012-11-05,8.0,29.6,0.0,5.2,6.2
47389,2012-11-06,13.7,29.6,0.0,8.0,4.2
47390,2012-11-07,16.1,19.3,9.0,1.0,0.0
47391,2012-11-08,11.2,25.0,8.6,2.6,9.0
47392,2012-11-09,10.0,22.2,0.2,6.0,11.0
47393,2012-11-10,6.8,19.4,0.0,7.6,10.5
47394,2012-11-11,2.3,21.4,0.0,,11.0
47395,2012-11-12,4.0,26.0,0.0,6.0,9.7
47396,2012-11-13,8.5,26.2,0.0,7.0,11.4
47397,2012-11-14,9.2,22.7,0.0,7.0,7.1
47398,2012-11-15,11.5,25.7,0.0,4.0,5.7
47399,2012-11-16,11.2,23.8,0.0,6.4,6.0
47400,2012-11-17,8.3,22.5,1.4,4.4,7.1
47401,2012-11-18,10.4,21.9,0.0,5.4,8.9
47402,2012-11-19,4.2,20.6,0.0,6.4,7.0
47403,2012-11-20,3.6,22.3,0.0,4.8,10.8
47404,2012-11-21,5.3,28.9,0.0,6.0,7.0
47405,2012-11-22,12.6,22.3,0.0,7.2,10.0
47406,2012-11-23,9.8,26.7,0.0,6.0,12.2
47407,2012-11-24,8.9,29.9,0.0,4.8,11.0
47408,2012-11-25,9.4,33.4,0.0,8.6,12.1
47409,2012-11-26,9.4,31.3,0.0,9.0,5.1
47410,2012-11-27,12.3,27.9,0.0,5.2,2.8
47411,2012-11-28,14.4,25.5,9.8,5.2,2.8
47412,2012-11-29,16.2,33.7,0.0,4.6,
47413,2012-11-30,18.0,35.1,0.0,,
47414,2013-01-01,7.9,32.7,0.0,11.4,
47415,2013-01-02,10.8,31.3,0.0,11.2,
47416,2013-01-03,12.2,32.1,0.0,9.4,
47417,2013-01-04,11.1,36.8,0.0,8.8,
47418,2013-01-05,15.5,40.1,0.0,11.2,
47419,2013-01-06,16.5,37.7,9.0,11.8,
47420,2013-01-07,15.1,35.8,0.8,8.8,
47421,2013-01-08,17.0,38.0,0.2,9.8,
47422,2013-01-09,16.2,25.8,0.0,17.2,
47423,2013-01-10,10.0,29.7,0.0,10.0,
47424,2013-01-11,11.4,35.7,0.0,7.4,
47425,2013-01-12,13.5,37.6,0.0,11.2,
47426,2013-01-13,17.3,27.6,0.0,8.4,
47427,2013-01-14,8.2,22.8,4.2,3.8,
47428,2013-01-15,5.6,28.7,0.0,7.8,
47429,2013-01-16,10.3,34.4,0.0,8.0,
47430,2013-01-17,11.4,36.9,0.0,7.8,
47431,2013-01-18,13.6,42.0,0.0,12.6,
47432,2013-01-19,16.9,25.9,0.0,15.8,
47433,2013-01-20,15.1,29.6,0.0,5.0,
47434,2013-01-21,16.1,34.9,0.0,7.0,
47435,2013-01-22,14.4,35.5,0.0,10.0,
47436,2013-01-23,13.7,28.5,0.0,13.0,
47437,2013-01-24,15.3,32.0,0.0,9.0,
47438,2013-01-25,13.0,33.1,0.0,9.2,
47439,2013-01-26,20.5,33.7,0.0,11.0,
47440,2013-01-27,16.9,30.3,43.0,9.4,
47441,2013-01-28,18.4,25.8,0.4,5.2,
47442,2013-01-29,16.7,26.2,15.0,3.8,
47443,2013-01-30,16.7,29.0,0.0,7.8,
47444,2013-01-31,14.0,31.0,0.0,8.4,
47445,2013-03-01,11.9,19.8,11.8,,
47446,2013-03-02,11.8,18.3,0.0,7.0,
47447,2013-03-03,12.9,23.4,0.0,3.6,
47448,2013-03-04,8.7,24.8,0.0,4.2,
47449,2013-03-05,11.4,26.3,0.0,7.8,
47450,2013-03-06,7.4,27.9,0.0,5.6,
47451,2013-03-07,8.9,31.3,0.0,5.6,
47452,2013-03-08,9.0,27.1,0.0,6.4,
47453,2013-03-09,10.0,28.8,0.0,6.4,
47454,2013-03-10,11.9,31.8,0.0,4.8,
47455,2013-03-11,12.7,28.1,0.0,5.0,
47456,2013-03-12,13.6,29.2,0.0,4.2,
47457,2013-03-13,10.1,29.6,0.0,4.8,
47458,2013-03-14,16.6,26.9,0.0,7.4,
47459,2013-03-15,16.5,27.8,0.0,5.8,
47460,2013-03-16,15.6,28.3,0.0,4.8,
47461,2013-03-17,9.4,19.5,0.0,9.4,
47462,2013-03-18,3.7,21.7,0.0,7.2,
47463,2013-03-19,4.1,23.2,0.0,4.4,
47464,2013-03-20,5.8,26.1,0.0,4.6,
47465,2013-03-21,9.5,25.7,0.6,6.2,
47466,2013-03-22,14.5,22.8,12.6,5.0,
47467,2013-03-23,8.3,24.4,0.0,2.0,
47468,2013-03-24,5.7,26.0,0.0,6.0,
47469,2013-03-25,4.9,26.5,0.0,6.6,
47470,2013-03-26,9.3,27.5,0.0,5.2,
47471,2013-03-27,8.4,30.6,0.0,4.1,
47472,2013-03-28,14.9,26.4,0.0,7.8,
47473,2013-03-29,4.6,21.6,1.6,2.4,
47474,2013-03-30,3.8,23.3,0.0,5.8,
47475,2013-03-31,3.2,23.4,0.0,6.0,
47476,2013-04-01,6.7,23.1,0.0,3.4,
47477,2013-04-02,3.0,24.1,0.0,,
47478,2013-04-03,8.3,18.7,0.0,5.6,
47479,2013-04-04,5.3,18.2,0.0,3.2,
47480,2013-04-05,9.2,22.6,0.0,1.6,
47481,2013-04-06,4.9,22.1,0.0,2.8,
47482,2013-04-07,5.0,24.6,1.4,2.6,
47483,2013-04-08,4.2,24.4,0.0,3.8,
47484,2013-04-09,4.3,24.3,0.0,4.6,
47485,2013-04-10,6.9,25.0,0.0,3.0,
47486,2013-04-11,4.6,26.3,0.0,3.6,
47487,2013-04-12,9.7,25.3,0.0,3.8,
47488,2013-04-13,5.2,24.9,0.0,3.8,
